Round,Player1,Player1_Deck,Player1_Wins,Player2,Player2_Deck,Player2_Wins,Draws,IsBye,Result
1,tchungath,Temur Harmonizer,2,Terry May,Dimir Excruciator,0,0,False,tchungath won 2-0-0
1,Griffin Berschauer,Simic Rhythm,1,Reed Johnston,Dimir Elementals,2,0,False,Reed Johnston won 2-1-0
1,DjsAdventures,Izzet Lessons,2,Chris Swafford,Izzet Lessons,1,0,False,DjsAdventures won 2-1-0
1,Brian Cusick,Azorius Merfolk,2,KevanKramer,Boros Aggro,1,0,False,Brian Cusick won 2-1-0
1,Landon Quick,Izzet Blink,2,Joe Leo,Izzet Spellementals,1,0,False,Landon Quick won 2-1-0
1,Gerrit Cyr,Izzet Spellementals,0,Patrick Albergo,Izzet Elementals,2,0,False,Patrick Albergo won 2-0-0
1,Noah Burns,Mono-Green Landfall,2,Zachary McMicheaux,Azorius Control,1,0,False,Noah Burns won 2-1-0
1,Nolan Chaney,Azorius Tempo,2,largefish,Rakdos Aggro,1,0,False,Nolan Chaney won 2-1-0
1,John Hall,Temur Harmonizer,0,Micah Larrow,Izzet Elementals,2,0,False,Micah Larrow won 2-0-0
1,AntB65,Sultai Reanimator,0,caleb durward,Dimir Midrange,2,0,False,caleb durward won 2-0-0
1,Jordan Selesnick,Dimir Midrange,2,Alex Yatsenko,Dimir Excruciator,0,0,False,Jordan Selesnick won 2-0-0
1,Colin Sabor,Azorius Tempo,2,Evariel,Temur Harmonizer,1,0,False,Colin Sabor won 2-1-0
1,Robert Taylor,Gruul Landfall,2,Catsworn,Orzhov Midrange,0,0,False,Robert Taylor won 2-0-0
1,Jacob Havard,Izzet Prowess,1,Kaindragoon,Mono-Red Leyline,2,0,False,Kaindragoon won 2-1-0
1,Kasey Jarvis,Simic Rhythm,2,teddydrev,Dimir Excruciator,1,0,False,Kasey Jarvis won 2-1-0
1,GregM,Simic Rhythm ,0,Will Broer,Mono-Red Aggro,2,0,False,Will Broer won 2-0-0
1,Jacob Franz,Mono-Red Aggro,1,Nicholas Werner,Izzet Prowess,2,0,False,Nicholas Werner won 2-1-0
1,Daniel Genova,Four-Color Rhythm,2,Nain Octain,Mono-Green Landfall,1,0,False,Daniel Genova won 2-1-0
1,Nathan Wulf,Boros Dragons,0,Kyle Gonzales,Dimir Excruciator,2,0,False,Kyle Gonzales won 2-0-0
1,JacobSmith1,Sultai Reanimator,0,Akshay Karthik,Azorius Tempo,2,0,False,Akshay Karthik won 2-0-0
1,BrentM,Izzet Blink,2,Joe Kirklow,Dimir Midrange,1,0,False,BrentM won 2-1-0
1,Derick Pederson,Bant Airbending,2,Caleb Mears,Dimir Midrange,0,0,False,Derick Pederson won 2-0-0
1,Andrew Debevoise,Dimir Midrange,2,Nathan Choi,Simic Rhythm,0,0,False,Andrew Debevoise won 2-0-0
1,DroopyStorm,Dimir Midrange,0,jrfitz09,Jeskai Control,2,0,False,jrfitz09 won 2-0-0
1,Barry Smith,Mono-Red Aggro,0,Bodado,Mono-Red Aggro,2,0,False,Bodado won 2-0-0
1,ryan bowen,Mono-Red Leyline,2,Anthony Dennis,Simic Rhythm,1,0,False,ryan bowen won 2-1-0
1,TylC31,Izzet Lessons,0,Ronan Casey,Izzet Lessons,2,0,False,Ronan Casey won 2-0-0
1,Josh Maahs,Gruul Landfall,0,Jack Yudt,Izzet Lessons,2,0,False,Jack Yudt won 2-0-0
1,Diesel,Boros Dragons,1,Connor Donnelly,Azorius Tempo,2,0,False,Connor Donnelly won 2-1-0
1,JohnRuml,Simic Rhythm,2,Brendyn Divine,Dimir Control,0,0,False,JohnRuml won 2-0-0
1,David Dufour,Boros Dragons,2,Justin Martinez,Izzet Lessons,0,0,False,David Dufour won 2-0-0
1,Joelle K,Sultai Reanimator,1,natek,Jeskai Control,1,0,False,1-1-0 Draw
1,Dawson Slusser,Rakdos Monument,2,Nathan Kirner,Jeskai Control,1,0,False,Dawson Slusser won 2-1-0
1,Lucas Repp,Golgari Midrange,2,Andrew Tao,Izzet Lessons,1,0,False,Lucas Repp won 2-1-0
1,PercioMelo,Izzet Lessons,2,matt keimig,Bant Rhythm,1,0,False,PercioMelo won 2-1-0
1,hevacte,Azorius Control,0,Brian Feria,Mono-Green Landfall,2,0,False,Brian Feria won 2-0-0
1,LoudGinger,Mono-Red Aggro,0,Leonard Routh,Izzet Prowess,2,0,False,Leonard Routh won 2-0-0
1,SnackTeamSix,Simic Rhythm,0,RileyLBJ,Dimir Control,2,0,False,RileyLBJ won 2-0-0
1,jpmitnik,Izzet Elementals,2,Gene Friedman,Dimir Midrange,0,0,False,jpmitnik won 2-0-0
1,Camari Bolger,Temur Harmonizer,2,Andrew Robinson,Mono-Red Aggro,1,0,False,Camari Bolger won 2-1-0
1,Alan Hubbard,Simic Rhythm,2,Caleb White,Izzet Elementals,0,0,False,Alan Hubbard won 2-0-0
1,Josh Good,Izzet Lessons,1,Joseph Nunez,Simic Rhythm,2,0,False,Joseph Nunez won 2-1-0
1,Brent Clift,Bant Airbending,2,LWhite31,Abzan Midrange,0,0,False,Brent Clift won 2-0-0
1,Gunner Sledgeski,Rakdos Monument,0,TylerRasys,Simic Rhythm,2,0,False,TylerRasys won 2-0-0
1,James Drake,Izzet Lessons,2,Devon Engel,Jeskai Control,0,0,False,James Drake won 2-0-0
1,William Heise,Temur Harmonizer,2,Tim Larson,Simic Rhythm ,0,0,False,William Heise won 2-0-0
1,Maverick Finn,Izzet Lessons,2,Leonardo Ruiz,Simic Rhythm,1,0,False,Maverick Finn won 2-1-0
1,Aaronb1677,Abzan Sacrifice,0,Neil Estrada,Mono-Green Landfall,2,0,False,Neil Estrada won 2-0-0
1,Aurinel18,Mono-Red Aggro,2,Richie Sledz,Simic Rhythm,0,0,False,Aurinel18 won 2-0-0
1,SMoralejo,Golgari Rhythm,2,AidH10,Dimir Excruciator,0,0,False,SMoralejo won 2-0-0
1,Daniel Barkon,Gruul Landfall,1,Tylamin Ovel,Azorius Tempo,2,0,False,Tylamin Ovel won 2-1-0
1,Lucas Miller,Simic Rhythm,1,Stu Somers,Izzet Lessons,2,0,False,Stu Somers won 2-1-0
1,Scott Trepanier,Boros Dragons,1,CharlieFismanMTG,Bant Airbending,2,0,False,CharlieFismanMTG won 2-1-0
1,"Hi, I'm Peo",Grixis Reanimator,2,Johann Ayala Serrano,Dimir Midrange,0,0,False,"Hi, I'm Peo won 2-0-0"
1,Justin Brickman,Dimir Excruciator,2,Scott Burnette,Rakdos Monument,1,0,False,Justin Brickman won 2-1-0
1,Joe Beam,Izzet,0,mberlin,Dimir Excruciator,2,0,False,mberlin won 2-0-0
1,Vinnie Fino,Izzet Elementals,2,Gage Hergert,Dimir Midrange,1,0,False,Vinnie Fino won 2-1-0
1,Johnny Black,Mono-Green Landfall,0,SykeE,Sultai Rhythm,2,0,False,SykeE won 2-0-0
1,Dan Kamvakis,Izzet Blink,1,Jacob Winkle,Dimir Excruciator,1,0,False,1-1-0 Draw
1,WarlockTiny,Azorius Tempo,2,Jesse La Force,Jeskai Control,1,0,False,WarlockTiny won 2-1-0
1,Daniel Orwig,Azorius Aggro,2,RobertFalk,Azorius Tempo,1,0,False,Daniel Orwig won 2-1-0
1,Nick Maley,Izzet Lessons,1,Skylar Liekhus,Simic Rhythm,2,0,False,Skylar Liekhus won 2-1-0
1,JP Gruchacz,Simic Rhythm,1,Jaydell,Izzet Prowess,2,0,False,Jaydell won 2-1-0
1,Chris Deeter,Mono-Green Landfall,1,Icecreaam,Izzet Prowess,2,0,False,Icecreaam won 2-1-0
1,timsterk45,Izzet Spellementals,1,Michael Moore,Dimir Midrange,2,0,False,Michael Moore won 2-1-0
1,MarcelineOrion,Jeskai Midrange,2,Naterooy,Dimir Midrange,1,0,False,MarcelineOrion won 2-1-0
1,Tony Stewart,Dimir Excruciator,1,Gable Funchess,Esper Midrange,2,0,False,Gable Funchess won 2-1-0
1,Zack Sparkman,Izzet Lessons,2,ericmarkel,Mono-Red Aggro,1,0,False,Zack Sparkman won 2-1-0
1,Matt Nass,Bant Airbending,0,Matthew Collins,Dimir Excruciator,2,0,False,Matthew Collins won 2-0-0
1,Joelle Rinkol,Dimir Midrange,0,Alden Cates,Izzet Lessons,2,0,False,Alden Cates won 2-0-0
1,Prez Kuhnke,Izzet Lessons,2,Jfarrington,Four-Color Control,1,0,False,Prez Kuhnke won 2-1-0
1,Nico Ferrigno,Mono-Green Landfall,2,Tyler Stechman,Dimir Midrange,0,0,False,Nico Ferrigno won 2-0-0
1,Dan Caskey,Dimir Excruciator,0,mgarza,Boros Dragons,2,0,False,mgarza won 2-0-0
1,HastyTasty,Izzet Lessons,0,Dairion Hartshorn,Azorius Tempo,2,0,False,Dairion Hartshorn won 2-0-0
1,TavinJ,Dimir Midrange,2,Ryan Ritchie,Dimir Excruciator,1,0,False,TavinJ won 2-1-0
1,Raymond Kao,Izzet Lessons,0,Raymond Menkov,Izzet Lessons,2,0,False,Raymond Menkov won 2-0-0
1,Austin Nickleson,Mardu Tokens,1,Adam Eklund,Jeskai Control,2,0,False,Adam Eklund won 2-1-0
1,Trevor Hokanson,Dimir Excruciator,2,bdog115,Izzet Lessons,0,0,False,Trevor Hokanson won 2-0-0
1,Floodle,Izzet Spellementals,1,sabastian daniels,Izzet Elementals,2,0,False,sabastian daniels won 2-1-0
1,Flipside,Dimir Midrange,1,Jack Hermsen,Simic Rhythm,2,0,False,Jack Hermsen won 2-1-0
1,Milldaddy,Simic Rhythm ,1,Jason Reid,Izzet Spellementals,2,0,False,Jason Reid won 2-1-0
1,Sirtex00,Sultai Reanimator,2,Shane Greene,Izzet Prowess,1,0,False,Sirtex00 won 2-1-0
1,Pierson Geyer,Boros Dragons,1,Finnkk,Rakdos Goblins,2,0,False,Finnkk won 2-1-0
1,ScoB23,Izzet Spellementals,2,Michael Paluta,Mono-Green Landfall,1,0,False,ScoB23 won 2-1-0
1,Bruxx,Temur Harmonizer,2,Gmoneystacks,Dimir Midrange,1,0,False,Bruxx won 2-1-0
1,Chandler Moreland,Dimir Midrange,0,Mae French,Izzet Lessons,2,0,False,Mae French won 2-0-0
1,Minh Nguyen,Dimir Excruciator,2,Kezia ⛏🐛,Simic Rhythm,0,0,False,Minh Nguyen won 2-0-0
1,Carl Reuschel,Mono-Green Landfall,0,Jonathan rubin,Dimir Excruciator,2,0,False,Jonathan rubin won 2-0-0
1,John Slimak,Temur Rhythm,0,Dancypluto270,Jeskai Control,2,0,False,Dancypluto270 won 2-0-0
1,Austin Bench,Izzet Lessons,0,Connor Laehn,Dimir Midrange,2,0,False,Connor Laehn won 2-0-0
1,James Dimitrov,Izzet Lessons,1,Julian Korfine,Dimir Excruciator,2,0,False,Julian Korfine won 2-1-0
1,Robert_Bookland,Izzet Spellementals,0,Emil Hartter,Grixis Reanimator,2,0,False,Emil Hartter won 2-0-0
1,Alex Purdy,Izzet Lessons,2,kongfuchris,Mono-Green Landfall,0,0,False,Alex Purdy won 2-0-0
1,Tyson Roylance,Dimir Excruciator,2,Christian Davis,Dimir Excruciator,0,0,False,Tyson Roylance won 2-0-0
1,Aaron Ward,Dimir Excruciator,1,Jakob Pablo,Izzet Lessons,2,0,False,Jakob Pablo won 2-1-0
1,Brandon Hankal,Izzet Lessons,0,Duncan Carter,Izzet Lessons,2,0,False,Duncan Carter won 2-0-0
1,Matt Sims,Dimir Excruciator,1,Kevin Hernandez,Izzet Elementals,2,0,False,Kevin Hernandez won 2-1-0
1,Marcus Davanzati,Izzet Spellementals,0,aleckhan,Izzet Lessons,2,0,False,aleckhan won 2-0-0
1,ryan slone,Izzet Lessons,2,John Shindledecker,Dimir Control,1,0,False,ryan slone won 2-1-0
1,JULES SERATT,Bant Airbending,1,Jeremy Edler,Izzet Lessons,2,0,False,Jeremy Edler won 2-1-0
1,Mason Buonadonna,Temur Harmonizer,2,Tristan Emmerson,Bant Airbending,1,0,False,Mason Buonadonna won 2-1-0
1,Bassel Nasri,Dimir Excruciator,2,Jonathan Lacker,Grixis Elementals,0,0,False,Bassel Nasri won 2-0-0
1,Freohr,Izzet Spellementals,2,jtaylor3,Four-Color Control,1,0,False,Freohr won 2-1-0
1,KevinK1,Izzet Lessons,2,Matthew Mckenzie,Selesnya Cage,1,0,False,KevinK1 won 2-1-0
1,Eric Doyle,Izzet Spellementals,2,Sean Flynn,Izzet Blink,0,0,False,Eric Doyle won 2-0-0
1,Shaye Riano,Mono-Red Leyline,2,Richard LIU,Izzet Otters,0,0,False,Shaye Riano won 2-0-0
1,DJHero631,Mono-Red Aggro,0,Garland Muller,Dimir Midrange,2,0,False,Garland Muller won 2-0-0
1,Brad Phyrexian,Temur Cauldron,2,Michael Bernat,Dimir Midrange,1,0,False,Brad Phyrexian won 2-1-0
1,Jerret Rocha,Dimir Blink,0,Brett Klyn,Izzet Prowess,2,0,False,Brett Klyn won 2-0-0
1,nlothame,Mono-Green Landfall,2,Tyggz,Izzet Blink,0,0,False,nlothame won 2-0-0
1,christopher bertone,Izzet Elementals,2,Luke Barton,Boros Dragons,1,0,False,christopher bertone won 2-1-0
1,Will Krueger,Izzet Lessons,2,Anthony Culver,Temur Battlecrier Combo,1,0,False,Will Krueger won 2-1-0
1,Mickey Cushing,Dimir Excruciator,2,Giovanni Chisci,Izzet Lessons,0,0,False,Mickey Cushing won 2-0-0
1,James Suter,Azorius Tempo,1,Ethan Callahan,Izzet Elementals,1,0,False,1-1-0 Draw
1,Collins Mullen,Izzet Prowess,2,Jim Bishop,Izzet Spellementals,1,0,False,Collins Mullen won 2-1-0
1,Andywitt,Dimir Midrange,1,Pete Williams,Rakdos Monument,2,0,False,Pete Williams won 2-1-0
1,Chris Dixon,Dimir Midrange,1,Thatcher Koenecke,Azorius Tempo,2,0,False,Thatcher Koenecke won 2-1-0
1,Shawn Holloway,Izzet Spellementals,1,Adare Foster,Izzet Blink,2,0,False,Adare Foster won 2-1-0
1,Triskaidekaphile,Simic Rhythm,2,Timothy Bonse,Temur Harmonizer,0,0,False,Triskaidekaphile won 2-0-0
1,LogS29,Boros Aggro,1,Zevin Faust,Azorius Tempo,2,0,False,Zevin Faust won 2-1-0
1,AmericanNitemare14,Jeskai Control,0,Xander Naumenko,Azorius Tempo,2,0,False,Xander Naumenko won 2-0-0
1,TJ Vyner,Dimir Excruciator,2,SimonRichman777,Sultai Reanimator,1,0,False,TJ Vyner won 2-1-0
1,Austin Baesemann,Jeskai Control,0,Sam Peagler,Izzet Lessons,2,0,False,Sam Peagler won 2-0-0
1,ch4rm2nd0r,Mono-Red Aggro,2,BrandonBurks,Sultai Control,1,0,False,ch4rm2nd0r won 2-1-0
1,ShaM53,Jeskai Control,2,Derpoholic,Dimir Excruciator,0,0,False,ShaM53 won 2-0-0
1,Jeff Pyka,Grixis Monument,1,inbirth,Dimir Excruciator,2,0,False,inbirth won 2-1-0
1,Jason Figaro,Simic Rhythm,2,Bailey Montressor,Izzet Lessons,1,0,False,Jason Figaro won 2-1-0
1,Darren Shahinian,Jeskai Control,0,Matthew Glick,Izzet Elementals,2,0,False,Matthew Glick won 2-0-0
1,David Dunham,Dimir Excruciator,2,Gryffindor Mishlove,Mono-White Tokens,0,0,False,David Dunham won 2-0-0
1,Trevor Sharp,Izzet Lessons,2,Jonathan Hsu,Azorius Tempo,1,0,False,Trevor Sharp won 2-1-0
1,Utkarsh Koshti,Mono-Green Landfall,2,LAWRENCE MCKEE,Boros Dragons,1,0,False,Utkarsh Koshti won 2-1-0
1,Kevin Kelly,Bant Airbending,2,Joseph Marriott jr,Izzet Spellementals,0,0,False,Kevin Kelly won 2-0-0
1,J.D. Emerick,Boros Dragons,2,deasy,Azorius Tempo,0,0,False,J.D. Emerick won 2-0-0
1,CarsonPeske,Azorius Tempo,2,Gabriel Maxson,Izzet Lessons,0,0,False,CarsonPeske won 2-0-0
1,Jim Chin,Mono-Green Landfall,2,pcshannon27,Boros Dragons,0,0,False,Jim Chin won 2-0-0
1,Michael Byrd,Bant Airbending,1,Grayson Nemets,Simic Rhythm,2,0,False,Grayson Nemets won 2-1-0
1,George Taylor,Dimir Excruciator,0,Sasson Batatt,Dimir Midrange,2,0,False,Sasson Batatt won 2-0-0
1,Hai Nguyen,Dimir Excruciator,2,Gino Bautista,Mono-Red Aggro,0,0,False,Hai Nguyen won 2-0-0
1,Isaac Sears,Mono-Green Landfall,2,Haoshoku,Esper Control,1,,False,Isaac Sears won 2-1-0
1,Dalton Croucher,Mono-Black Midrange,2,DyslixecTurtle,Boros Dragons,0,0,False,Dalton Croucher won 2-0-0
1,KadenWood,Sultai Reanimator,1,Nate Muhlbach,Simic Rhythm,2,0,False,Nate Muhlbach won 2-1-0
1,Samuel Braatz,Gruul Harmonizer,2,austing2314,Boros Dragons,1,0,False,Samuel Braatz won 2-1-0
1,Raymond Perez,Dimir Control,2,Archaea13,Jeskai Control,0,0,False,Raymond Perez won 2-0-0
1,Thomas Trinh,Dimir Midrange,1,Alan Ke,Simic Rhythm,2,0,False,Alan Ke won 2-1-0
1,William Russell,Azorius Control,1,JorJ12,Jeskai Aggro,2,0,False,JorJ12 won 2-1-0
1,Patrick Tea,Boros Dragons,0,Omri Khaykovich,Izzet Lessons,2,0,False,Omri Khaykovich won 2-0-0
1,Daniel Will,Dimir Control,2,paul richards,Orzhov Midrange,1,0,False,Daniel Will won 2-1-0
1,Blake Mcaleavey,Dimir Excruciator,0,cole12290,Izzet Prowess,2,0,False,cole12290 won 2-0-0
1,Noah Root,Bant Airbending,0,cftsoc,Temur Harmonizer,2,0,False,cftsoc won 2-0-0
1,Bob Martin,Grixis Reanimator,2,Joseph Countryman,Mono-Green Landfall,0,0,False,Bob Martin won 2-0-0
1,Ian Wolf,Azorius Tempo,1,wallace69,Izzet Lessons,2,0,False,wallace69 won 2-1-0
1,Matthew Loukides,Bant Omniscience,0,Josh Lukas,Izzet Lessons,2,0,False,Josh Lukas won 2-0-0
1,bhowie9,Mono-Green Landfall,2,John Lohr,Izzet Lessons,1,0,False,bhowie9 won 2-1-0
1,Craig Rocco,Golgari Midrange,2,TayR9,Mono-Green Landfall,1,0,False,Craig Rocco won 2-1-0
1,Lahn7155,Selesnya Landfall,1,Sanggu Lee,Dimir Excruciator,2,0,False,Sanggu Lee won 2-1-0
1,Alfredo Barragan,Izzet Lessons,1,Eric Hennig,Bant Airbending,2,0,False,Eric Hennig won 2-1-0
1,Basta,Izzet Elementals,1,Chris Weissmann,Dimir Midrange,2,0,False,Chris Weissmann won 2-1-0
1,Alex Gimmi,Izzet Lessons,0,Joshua Hess,Boros Dragons,2,0,False,Joshua Hess won 2-0-0
1,Andrew Bader,Izzet Lessons,0,Javier Ramos,Dimir Control,2,0,False,Javier Ramos won 2-0-0
1,Tyler Kelly,Izzet Aggro,0,Damian Del Nero,Simic Rhythm,2,0,False,Damian Del Nero won 2-0-0
1,Anand Kinra,Dimir Excruciator,1,Josh Moscoe,Temur Harmonizer,2,0,False,Josh Moscoe won 2-1-0
1,Kenan Diab,Dimir Excruciator,2,Brandon Phan,Dimir Midrange,0,0,False,Kenan Diab won 2-0-0
1,Chas Hinkle,Dimir Midrange,2,Kyle Schwab,Izzet Spellementals,1,0,False,Chas Hinkle won 2-1-0
1,Timothy Gruneich,Simic Rhythm,0,Ryan Hayes,Izzet Lessons,2,0,False,Ryan Hayes won 2-0-0
1,Adam Weiss,Izzet Lessons,0,Dessert902,Azorius Tempo,2,0,False,Dessert902 won 2-0-0
1,Joey Mispagel,Mono-Green Landfall,0,Adam Heinemann,Rakdos Monument,2,0,False,Adam Heinemann won 2-0-0
1,Casey Ford,Mono-Green Landfall,0,JDD,Dimir Excruciator,2,,False,JDD won 2-0-0
1,Kevin Thanakit,Dimir Midrange,0,Sam Bogue,Mono-Green Landfall,2,0,False,Sam Bogue won 2-0-0
1,John Coppeta,Simic Rhythm,2,Graham Thompson,Simic Rhythm,1,0,False,John Coppeta won 2-1-0
1,Michael Nolan,Temur Harmonizer,2,Brandon Gille,Izzet Spellementals,0,0,False,Michael Nolan won 2-0-0
1,Logan Huskins,Boros Dragons,2,Nigel Hagley,Izzet Lessons,1,0,False,Logan Huskins won 2-1-0
1,Joshua Adkins,Mono-Black Aggro,0,Jake Slupecki,Dimir Excruciator,2,0,False,Jake Slupecki won 2-0-0
1,Oliver Voegeli,Dimir Excruciator,2,Charles Moore,Azorius Tempo,0,0,False,Oliver Voegeli won 2-0-0
1,Zachary Aymie,Izzet Elementals,0,Matthew Farley,Izzet Lessons,2,0,False,Matthew Farley won 2-0-0
1,Dustin Thompson,Dimir Midrange,2,Anibal Z,Izzet Lessons,0,0,False,Dustin Thompson won 2-0-0
1,Damon DenBeste,Mono-Green Landfall,2,meleemtgroo,Temur Harmonizer,1,0,False,Damon DenBeste won 2-1-0
1,Evan Coker,Mono-Green Landfall,2,Michael Byars,Azorius Tempo,0,0,False,Evan Coker won 2-0-0
1,Lyfeinsurance,Sultai Roots,1,Erik Krummrich,Simic Rhythm,2,0,False,Erik Krummrich won 2-1-0
1,Elijah Herr,Simic Rhythm,2,SamBrown,Temur Harmonizer,1,0,False,Elijah Herr won 2-1-0
1,Matt Ludwigson,Izzet Prowess,2,OniPepperOni,Izzet Lessons,0,0,False,Matt Ludwigson won 2-0-0
1,Dillon Wernimont,Izzet Lessons,2,Chase Santayana,Dimir Excruciator,1,0,False,Dillon Wernimont won 2-1-0
1,Proctor,Bant Airbending,0,Nick Deriu,Four-Color Control,2,0,False,Nick Deriu won 2-0-0
1,Cody Treu,Dimir Excruciator,2,DuhChosenNoodle,Dimir Demons,0,0,False,Cody Treu won 2-0-0
1,Joel Brook,Simic Rhythm,2,Mark Samuelson,Mono-Green Landfall,1,0,False,Joel Brook won 2-1-0
1,Gabriel Joglar,Dimir Excruciator,2,Joey Fry,Sultai Midrange,1,0,False,Gabriel Joglar won 2-1-0
1,Noah Barber,Boros Dragons,2,Austin Eslyn,Dimir Excruciator,0,0,False,Noah Barber won 2-0-0
1,Chris Arebalo,Azorius Tempo,1,Dylan Morgan,Dimir Midrange,2,0,False,Dylan Morgan won 2-1-0
1,Jacob Milchman,Izzet Elementals,2,Jesse Aguirre,Temur Harmonizer,0,0,False,Jacob Milchman won 2-0-0
1,Jett Pinckard,Mono-Green Landfall,0,Jniblet,Boros Dragons,2,0,False,Jniblet won 2-0-0
1,steffanini,Mono-Green Landfall,2,CaroBean,Selesnya Landfall,0,0,False,steffanini won 2-0-0
1,steven watkins,Selesnya Landfall,0,MatR90,Dimir Excruciator,2,0,False,MatR90 won 2-0-0
1,Ian Thorne,Izzet Lessons,0,Steven Rorabaugh,Izzet Lessons,2,0,False,Steven Rorabaugh won 2-0-0
1,Cole Weinstein,Izzet Spellementals,2,Patrick Murphy,Mono-Red Aggro,0,0,False,Cole Weinstein won 2-0-0
1,Austin Snide,Izzet Spellementals,0,Ryan Jiang,Izzet Lessons,2,0,False,Ryan Jiang won 2-0-0
1,TerryEdwards,Mono-Green Landfall,2,Vorticose63,Izzet Elementals,0,0,False,TerryEdwards won 2-0-0
1,Chris King,Rakdos Monument,2,Brennan Roy,Izzet Prowess,1,0,False,Chris King won 2-1-0
1,Joe Dixon,Izzet Elementals,1,jasontheranger,Boros Dragons,2,0,False,jasontheranger won 2-1-0
1,Jarvis Yu,Izzet Lessons,1,Angus Johnson,Izzet Spellementals,2,0,False,Angus Johnson won 2-1-0
1,Chaz Alexander,Izzet Elementals,0,Kyle Reichard,Temur Harmonizer,2,0,False,Kyle Reichard won 2-0-0
1,Nick Marconi,Esper Oculus,0,kalillazaro,Mono-White Aggro,2,0,False,kalillazaro won 2-0-0
1,Gabriel Balannik,Izzet Lessons,1,Connor Mullaly,Simic Rhythm,2,0,False,Connor Mullaly won 2-1-0
1,Ashkan Paykar,Dimir Midrange,2,Mikey Bishara,Izzet Elementals,0,0,False,Ashkan Paykar won 2-0-0
1,Cade Stinson,Dimir Excruciator,2,Cody Colston,Dimir Excruciator,1,0,False,Cade Stinson won 2-1-0
1,amiracles88,Dimir Midrange,2,Michael Buckley,Izzet Looting,0,0,False,amiracles88 won 2-0-0
1,Kenith Dsouza,Dimir Midrange,0,Wesley Hickman,Temur Rhythm,2,0,False,Wesley Hickman won 2-0-0
1,Patrick Richardson,Azorius Otters,2,Randompurple06,Mono-Green Landfall,0,0,False,Patrick Richardson won 2-0-0
1,Indy Whitaker,Simic Rhythm,2,Quantumgrind,Esper Oculus,1,0,False,Indy Whitaker won 2-1-0
1,Terry Stratton,Sultai Rhythm,2,DargonDestroyor,Simic Rhythm,0,0,False,Terry Stratton won 2-0-0
1,Pedro Mocelin,Dimir Midrange,1,Benjamin  Taylor,Temur Harmonizer,2,0,False,Benjamin  Taylor won 2-1-0
1,Ethan Stensrud,Selesnya Landfall,1,ChristopherB1,Dimir Midrange,2,0,False,ChristopherB1 won 2-1-0
1,Christopher Wright,Bant Airbending,0,Blake Thomas,Dimir Excruciator,2,0,False,Blake Thomas won 2-0-0
1,Alaw19,Izzet Spellementals,2,Brian Ragazzi,Boros Aggro,0,0,False,Alaw19 won 2-0-0
1,Jake Coenen,Izzet Lessons,1,Logan Hulley,Izzet Elementals,2,0,False,Logan Hulley won 2-1-0
1,Nicolas Kipreos,Izzet Lessons,1,Luke Deratzou,Izzet Lessons,2,0,False,Luke Deratzou won 2-1-0
1,Jeffrey Zhang,Dimir Control,2,RiChard Wilson,Dimir Elementals,0,0,False,Jeffrey Zhang won 2-0-0
1,DJK3V1N,Bant Omniscience,0,David Koon,Mono-Green Landfall,2,0,False,David Koon won 2-0-0
1,Micah Munson,Izzet Elementals,2,Harrison Kanfer,Izzet Lessons,1,0,False,Micah Munson won 2-1-0
1,JimW9,Bant Airbending,1,Roman Ewing,Dimir Excruciator,2,0,False,Roman Ewing won 2-1-0
1,Ryan McCamish,Izzet Prowess,1,ricky linn,Izzet Lessons,2,0,False,ricky linn won 2-1-0
1,aaron meislin,Izzet Elementals,2,Lorenzo Rivas,Mono-Black Midrange,0,0,False,aaron meislin won 2-0-0
1,Jason Dishong,Mono-Green Landfall,2,Zach Spors,Izzet Prowess,0,0,False,Jason Dishong won 2-0-0
1,Wyatt Gibson,Simic Rhythm,2,Andrew Miller,Izzet Lessons,1,0,False,Wyatt Gibson won 2-1-0
1,Jacob Mitchell-Rabaey,Izzet Blink,2,JustJR,Mono-Green Landfall,1,0,False,Jacob Mitchell-Rabaey won 2-1-0
1,Daniel Lebben,Mono-Green Landfall,1,Cole Robinson,Four-Color Rhythm,2,0,False,Cole Robinson won 2-1-0
1,Cameron Patey,Boros Dragons,1,Gerrick Alford,Izzet Lessons,2,0,False,Gerrick Alford won 2-1-0
1,Ezekial Riley,Simic Rhythm,2,Christopher Medina,Izzet Elementals,0,0,False,Ezekial Riley won 2-0-0
1,Nicole Dubin,Simic Rhythm,2,Jadey Davidson,Mono-White Tokens,1,0,False,Nicole Dubin won 2-1-0
1,uncannyox,Izzet Elementals,2,Jacob Nelson,Rakdos Monument,0,0,False,uncannyox won 2-0-0
1,Steven Wilkins,Jeskai Control,0,Charles Eiler,Azorius Control,2,0,False,Charles Eiler won 2-0-0
1,NickHavens,Gruul Landfall,2,Michel Kaler,Dimir Midrange,0,0,False,NickHavens won 2-0-0
1,LizardJenny,Simic Rhythm,1,Joshua Griffith,Esper Pixie,2,0,False,Joshua Griffith won 2-1-0
1,Matt Xu,Mono-Green Landfall,2,NoctowlCity,Dimir Midrange,0,0,False,Matt Xu won 2-0-0
1,Drew Buchanan,Izzet Blink,0,Michael Gwynn,Dimir Elementals,2,0,False,Michael Gwynn won 2-0-0
1,05MonU,Izzet Spellementals,0,FleshEatinGnome,Izzet Elementals,2,0,False,FleshEatinGnome won 2-0-0
